公司代號,年度,公司簡稱,產業類別,月營收月增率,月營收年增率,累計營收年增率,毛利率季增率,毛利率年增率,營業利益季增率,營業利益年增率,流動比率,負債比率,本益比,股價淨值比,現金股利殖利率,價值股分數
5203,2019,訊連,資訊服務業,18.268235003168616,5.025049756365383,13.127592555164624,0.5505428982583631,0.0,0.6823894821116803,0.0,421.14,23.92,31.25,2.2542335605893995,0.0351219512195122,67.5
5215,2019,科嘉-KY,電腦及週邊設備業,4.832638033013444,97.10249610967564,76.52217227346485,0.9165742125799969,0.0,1.0312347116082123,0.0,347.44,24.78,14.26,3.2479848269321954,0.023941605839416055,75.0
5225,2019,東科-KY,其他電子業,-8.050893340552246,43.08703344847923,-15.090812539041822,1.6834389857369256,0.0,0.0835751195114538,0.0,127.57,64.71,0.0,1.0570120682480233,0.020078740157480318,62.5
5234,2019,達興材料,光電業,-4.4263207297949,-6.771023233500102,-5.180892465659245,0.4857006563883377,0.0,0.47999628578250597,0.0,227.53,31.77,12.97,3.0932835820895526,0.060313630880579006,60.0
5243,2019,乙盛-KY,光電業,6.088385564744797,25.000813364761,-2.445696121295567,0.8499343747627186,0.0,1.295075444710812,0.0,219.72,34.48,26.25,2.041120381406436,0.023357664233576644,65.0
5258,2019,虹堡,電腦及週邊設備業,54.20684338678391,-0.3440733915227121,4.121462581675881,0.45654504852483657,0.0,0.42705238012002567,0.0,135.79,61.68,5.95,1.3532401524777637,0.0,57.5
5269,2019,祥碩,半導體業,-2.3184278408159007,51.91810459774646,86.52532591019411,0.7257676812803189,0.0,0.7750351939253153,0.0,334.05,25.2,53.87,10.953757225433526,0.007282321899736148,55.0
5283,2019,禾聯碩,電器電纜,11.753029078120091,0.2702821329649488,4.25664212480249,0.7125743934768967,0.0,0.8260743730693314,0.0,224.11,31.46,10.64,2.4283366806645974,0.06015037593984962,85.0
5284,2019,jpp-KY,其他,-2.4352613215982606,10.050231380769688,-12.324067344751448,0.34961914868529664,0.0,0.05323009228835107,0.0,144.98,42.83,16.36,0.8754377188594298,0.054285714285714284,60.0
5285,2019,界霖,半導體業,11.34637508947407,30.052701285801003,-2.488792426268678,0.6010429627751053,0.0,1.0816258439315436,0.0,263.94,51.73,79.2,2.8780284043441937,0.011611030478955007,47.5
5288,2019,豐祥-KY,電機機械,15.473221201333075,7.013172885061584,-11.655293263887533,0.8649923165578179,0.0,1.091777606422788,0.0,171.68,35.2,16.98,2.829975096219153,0.044,67.5
5388,2019,中磊,通信網路業,-8.616061851269514,-0.5690650285882645,13.535904026558372,0.6423765684388174,0.0,0.9113051621802903,0.0,136.84,70.68,19.58,2.5518883974140865,0.04,62.5
5434,2019,崇越,電子通路業,10.76685900115373,-2.664549278196165,14.098701106316376,0.47140040894209045,0.0,0.4126987490097094,0.0,148.02,51.47,11.44,2.2222222222222223,0.05371900826446281,75.0
5469,2019,瀚宇博,電子零組件業,-2.4744642481080965,18.47121501476576,5.938479136763187,0.7145343917557154,0.0,0.8147773104024096,0.0,150.59,49.54,7.64,0.9244992295839753,0.04285714285714286,75.0
5471,2019,松翰,半導體業,-12.74801540679696,81.86046147155278,66.041769013663,0.5867798181996491,0.0,0.6375708104073285,0.0,439.09,17.23,13.58,3.296545105566219,0.03056768558951965,75.0
5484,2019,慧友,光電業,-8.922919530675532,89.69236915701158,7.484505925803815,0.9493762617112687,0.0,-0.1802581194156857,0.0,252.87,19.49,0.0,1.7873831775700935,0.0,55.0
5515,2019,建國,建材營造,47.68875192604006,32.16353019050631,41.68868630541888,0.360877905746942,0.0,0.3719021952919579,0.0,293.47,49.02,10.59,0.7540394973070017,0.03968253968253968,65.0
5519,2019,隆大,建材營造,0.3146295437871615,-18.43412272201835,-22.405595385813704,1.2188816598674288,0.0,1.4417976629048659,0.0,468.93,51.0,9.2,0.7528856243441763,0.09407665505226481,55.0
5521,2019,工信,建材營造,34.51781293068751,-67.22138511696193,62.617630467551926,-0.061793190128616615,0.0,-0.285207253534265,0.0,183.7,52.45,3.09,0.7472440944881891,0.0,40.0
5522,2019,遠雄,建材營造,-30.74317665866139,17.49814719854485,29.86020674931957,0.9924504478499285,0.0,1.0984941925080083,0.0,199.37,52.12,12.6,1.0132071752414744,0.06809338521400779,75.0
5525,2019,順天,建材營造,13.19125161500588,-69.57316195565791,-61.26100065599265,0.5031479124666345,0.0,4.416333066453163,0.0,121.41,62.36,50.12,1.2521789657176061,0.02320185614849188,47.5
5531,2019,鄉林,建材營造,44.10820517450668,91.8928228605888,-22.75293994473368,0.9344247846109777,0.0,0.2318795667268705,0.0,162.06,63.02,33.0,1.2010919017288444,0.0,40.0
5533,2019,皇鼎,建材營造,692.5115418251337,693.9648322092952,135.1694899671599,0.5883309947463371,0.0,0.7741402593316113,0.0,184.49,51.03,47.5,0.6308593749999999,0.030959752321981428,55.0
5534,2019,長虹,建材營造,-83.80509414654847,-74.95493555606397,-2.940452831613419,0.2274238830603741,0.0,0.21688670415160383,0.0,250.44,41.78,9.32,1.3453371836249364,0.07954545454545454,62.5
5538,2019,東明-KY,鋼鐵工業,17.42955859099315,26.81856444419789,4.1363023875217015,0.8329730393794466,0.0,1.2982039858815426,0.0,235.91,46.98,13.29,1.5642578970142795,0.04149377593360996,77.5
5546,2019,永固-KY,建材營造,1.0490099203548402,-10.98127935635146,-12.23937339864405,0.5432022506811505,0.0,0.4901152727305682,0.0,143.88,62.54,12.25,2.410895392639815,0.04807692307692307,57.5
5607,2019,遠雄港,航運業,5.073778320306981,20.0225937641211,-16.10702507655267,0.5507258071023393,0.0,0.5651172334035925,0.0,269.74,51.03,18.34,1.129511677282378,0.03759398496240601,62.5
5608,2019,四維航,航運業,4.122399993238504,-11.915844415844417,-29.796398692459984,0.04515660339209382,0.0,0.14258291420706604,0.0,25.68,80.3,0.0,0.7848392036753445,0.0,40.0
5706,2019,鳳凰,觀光事業,172.37962802016338,-85.11206331410982,-83.59286570801268,0.2457916551533572,0.0,0.7828983897834536,0.0,132.39,53.71,50.93,1.9225847728726806,0.009983361064891847,50.0
5871,2019,中租-KY,其他,3.380344882213428,-8.190607254831376,0.5843293721772586,0.5488620729465485,0.0,0.5648042007704281,0.0,113.18,85.13,14.92,2.7020159241063864,0.028840125391849526,70.0
5876,2019,上海商銀,金融保險業,2.325293820910096,-1.4768929663608563,-7.682189750097595,,,0.5353292753899623,0.0,0.0,90.16,12.5,1.1190754827384435,0.05359477124183006,50.0
5880,2019,合庫金,金融保險業,4.316801301415147,11.606613804523702,5.332142415079804,,,0.5468692166736699,0.0,0.0,93.93,15.98,1.151801535735381,0.04358974358974359,62.5
5906,2019,台南-KY,貿易百貨,30.899298956760383,39.24935104596121,-6.672847651626851,0.5078674270755423,0.0,1.4895520759452232,0.0,107.79,72.35,0.0,4.579792256846082,0.0,45.0
5907,2019,大洋-KY,貿易百貨,-5.537739159899798,-8.161752594300774,-27.394211271724497,0.6015576047173958,0.0,1.2612113272195908,0.0,76.75,66.04,475.0,0.4583835946924005,0.11578947368421054,30.0
6005,2019,群益證,金融保險業,-17.61716204460167,27.4172187074488,24.6730302453754,,,3.5884656349092747,0.0,124.89,64.38,9.82,0.8505963590709354,0.05904059040590406,60.0
6024,2019,群益期,金融保險業,-1.851947843870901,26.41664036514604,26.31379901139825,,,0.7064375810301584,0.0,110.0,88.0,12.49,1.2601214574898785,0.05087014725568942,70.0
6108,2019,競國,電子零組件業,2.6783095606144114,12.067424418155108,4.993807628542053,0.6658336949527899,0.0,1.144530971649616,0.0,121.6,60.69,0.0,0.9926131117266851,0.07441860465116279,65.0
6112,2019,聚碩,資訊服務業,8.2008146989786,6.40448089200236,9.795418038142362,0.47190205968399823,0.0,0.49942487990139117,0.0,231.15,41.48,16.13,1.9754210286754665,0.04608294930875576,75.0
6115,2019,鎰勝,電子零組件業,12.268907563025213,15.282283587391868,-5.893894649967316,0.6993523980171237,0.0,0.8118904358882424,0.0,240.32,39.42,17.74,1.754276178556529,0.06587395957193817,70.0
6116,2019,彩晶,光電業,7.441195867223565,64.49069038326188,19.68691279929064,10.430304323390438,0.0,-2.5696435898237913,0.0,309.2,14.51,32.92,0.868131868131868,0.0,47.5
6117,2019,迎廣,電腦及週邊設備業,-0.8020666907179302,-31.055311032206934,6.506603117286728,0.5302132512259095,0.0,0.7812337508863152,0.0,125.85,54.82,0.0,1.12555720653789,0.0,52.5
6120,2019,達運,光電業,10.351502211294925,42.21590667270041,-9.851452997545715,-0.04956318226835377,0.0,0.29164378520353695,0.0,237.52,44.46,0.0,0.82109479305741,0.0,50.0
6128,2019,上福,電腦及週邊設備業,2.243459326302361,-15.176895372733638,-32.69681239244872,0.5563769296605501,0.0,-45.99244332493703,0.0,109.15,50.44,21.6,1.0980073200488003,0.08888888888888889,55.0
6133,2019,金橋,電子零組件業,2.309988627748294,-3.5964638121176944,-17.62617576527995,0.859361988341554,0.0,-2.1267537493952586,0.0,247.39,21.58,435.5,0.7337826453243472,0.020883439724454646,30.0
6136,2019,富爾特,通信網路業,-14.402602523659306,-29.360559713634885,-23.42140323882081,0.6500855864216626,0.0,-5.8403597526700395,0.0,985.52,4.5,35.73,0.7939814814814814,0.07346938775510205,42.5
6139,2019,亞翔,其他電子業,1.386062171228643,-19.53395226762937,-16.17116357362407,0.6774654310470929,0.0,0.4080645547494193,0.0,164.5,58.62,20.37,0.8969751422581611,0.05008347245409015,47.5
6141,2019,柏承,電子零組件業,3.9814239269453946,27.378954292662502,7.139637724715034,0.8849432658268488,0.0,1.3960290688460755,0.0,107.03,47.85,6.19,1.7222559126743482,0.014084507042253523,70.0
6142,2019,友勁,通信網路業,47.2981967576831,41.99519877867549,-2.998697909759075,12.994144602851323,0.0,0.3660650264161567,0.0,155.72,51.52,0.0,1.0796812749003986,0.0,52.5
6152,2019,百一,通信網路業,24.78099105726149,-6.527481135039871,-32.90700992192015,0.7531322240931533,0.0,-1.0478851527122073,0.0,126.66,62.43,55.26,1.337579617834395,0.0,27.5
6153,2019,嘉聯益,電子零組件業,8.916112229997832,36.23290569317404,-5.82270222401789,1.5157267266579657,0.0,-2.818463960857288,0.0,208.03,51.8,45.81,1.2358731316077287,0.0014749262536873158,42.5
6155,2019,鈞寶,電子零組件業,-9.59959091331701,-7.386652273304547,-6.641021695645484,0.5446781354804546,0.0,0.5433464145558331,0.0,211.27,33.43,130.79,1.5727848101265822,0.041851106639839035,50.0
6164,2019,華興,光電業,21.67810009664285,-5.32647954340939,-16.32539908670173,0.40513900589721996,0.0,0.5115923795830337,0.0,171.61,38.8,0.0,0.9631728045325778,0.0,50.0
6165,2019,捷泰,電子零組件業,26.15653818355713,116559.29648241206,38067.94701986755,995.7619047619048,0.0,3.144674355495251,0.0,1014.83,5.24,256.0,4.093816631130063,0.0,50.0
6166,2019,凌華,電腦及週邊設備業,24.81869041489359,-10.549686023711622,-8.18481772085636,0.5015168507134029,0.0,0.3807630068054355,0.0,174.25,44.4,44.89,2.953216374269006,0.0,47.5
6168,2019,宏齊,光電業,-16.346171332550128,24.65624237825533,15.36492610010774,0.48548868265996736,0.0,0.4227428240069586,0.0,361.15,25.66,46.94,1.2481536189069424,0.0,52.5
6172,2019,互億,電腦及週邊設備業,-37.65532238022919,20.428709537620428,-4.725406076554581,-0.8300633866586176,0.0,-0.10391409767925186,0.0,303.12,52.81,0.0,2.913843175217812,0.006644518272425249,32.5
6176,2019,瑞儀,光電業,6.375485082423154,55.93265341184188,-0.0487984917192687,0.7788294969754328,0.0,0.8641842509626099,0.0,202.7,45.73,11.59,1.9838601210490923,0.06779661016949153,70.0
6177,2019,達麗,建材營造,647.416514371158,-84.46103947691107,-68.2633361715149,0.2338055359891471,0.0,0.0793263844352925,0.0,155.84,79.64,38.47,2.0830324909747295,0.06932409012131716,37.5
6183,2019,關貿,資訊服務業,8.46100931774123,-25.196825695555347,10.08253992539995,0.8219042424006286,0.0,1.0230448808293402,0.0,255.93,23.97,20.9,3.196159122085048,0.03755364806866952,70.0
6184,2019,大豐電,其他,0.2015709830195217,3.68198986421878,-0.0941165919729358,0.7638521476180391,0.0,0.8682185646773748,0.0,147.59,47.43,12.27,1.5128296507483965,0.0636042402826855,57.5
6189,2019,豐藝,電子通路業,15.43898609828927,32.79942189363516,16.972883078154695,0.5552421543972192,0.0,0.5728263707169272,0.0,162.9,59.71,12.79,1.6453900709219857,0.06551724137931035,72.5
6191,2019,精成科,電子零組件業,-3.0054292313660453,19.027991524965703,4.44324135728434,0.7162303705933499,0.0,0.7908304876415111,0.0,140.82,51.19,8.78,0.9142000749344322,0.020491803278688527,55.0
6192,2019,巨路,其他電子業,-16.4767436296648,1.4779635853026472,-5.094596038199195,0.5412097445863409,0.0,0.6581645435448746,0.0,262.17,38.21,10.99,1.3962425277540564,0.05045871559633027,72.5
6196,2019,帆宣,其他電子業,-0.9775890569404648,-4.527472330871122,3.8754015735476144,0.5846053497047641,0.0,0.5978943323591728,0.0,124.21,70.29,24.79,3.5913312693498454,0.022413793103448276,55.0
6197,2019,佳必琪,電子零組件業,-1.3850886016151849,26.86717493658007,-2.196273397775706,0.5939697694323607,0.0,0.6593346047891502,0.0,335.05,27.26,18.24,1.5387876218736751,0.04132231404958678,65.0
6201,2019,亞弘電,其他電子業,19.003632589517384,118.25340372882374,8.548898561037001,1.0078838236732972,0.0,2.225816350014064,0.0,380.63,24.7,15.17,1.507230255839822,0.06150061500615006,80.0
6202,2019,盛群,半導體業,-14.660651830601047,30.36788740605025,22.478411816483263,0.6172797140994035,0.0,0.6777951388111623,0.0,427.0,24.0,17.91,4.1502890173410405,0.05080779944289694,70.0
6205,2019,詮欣,電子零組件業,4.405217220751202,16.318860214583832,13.42648726957571,0.5701315472672752,0.0,0.47111220419816724,0.0,355.59,21.89,22.98,1.6693877551020408,0.029339853300733496,77.5
6206,2019,飛捷,電腦及週邊設備業,-17.022772280057037,-33.22993435046047,-16.836782934044116,0.5072869934276125,0.0,0.5163511820495512,0.0,449.59,18.29,13.35,2.0264317180616738,0.06688963210702341,62.5
6209,2019,今國光,光電業,10.108433692674147,29.18858403510072,-12.26748906882615,1.769992194706592,0.0,0.6839786256679479,0.0,219.24,26.57,0.0,1.8040685224839401,0.0,55.0
6213,2019,聯茂,電子零組件業,4.4639029128991785,4.717264340791216,6.811561493450826,0.446894988475971,0.0,0.42999371771061656,0.0,143.35,61.99,17.99,3.697749196141479,0.036231884057971016,72.5
6214,2019,精誠,資訊服務業,51.899851643608834,8.256447500092259,7.637976705207736,0.4808556664290806,0.0,0.315908180456244,0.0,195.14,37.54,9.79,1.5750984436527284,0.05952380952380952,85.0
6215,2019,和椿,其他電子業,16.7099242579614,22.193920995150123,3.944730460493042,0.47305236270753515,0.0,0.23014922342909339,0.0,215.32,44.41,18.86,1.5360744763382468,0.025252525252525252,75.0
6216,2019,居易,通信網路業,4.818273198603323,-7.270812613350494,-8.692622537128269,0.5357089227257712,0.0,0.6791735537190082,0.0,828.91,11.03,19.53,1.466275659824047,0.0628976716,67.5
6224,2019,聚鼎,電子零組件業,4.948919680601222,23.59139591644829,6.751833746000432,0.6232317510262488,0.0,0.6632192990610766,0.0,321.59,27.24,21.15,3.853454821564161,0.03940886699507389,75.0
6225,2019,天瀚,光電業,14.674102474729873,11.980939414567732,88.19855624949307,1.3225584594222832,0.0,0.14809674861221245,0.0,290.77,52.23,0.0,22.357142857142854,0.0,50.0
6226,2019,光鼎,光電業,47.90636576978141,63.97656799698918,-20.90969142763334,0.5611636569826506,0.0,0.40002059661528966,0.0,193.98,38.12,11.88,0.9683604985618408,0.039603960396039604,50.0
6230,2019,超眾,電腦及週邊設備業,14.208255148368918,21.630634731112707,6.257142298104441,0.8022927373156135,0.0,1.020309902449735,0.0,197.13,44.14,27.88,4.540665823851665,0.022598607888631092,70.0
6235,2019,華孚,電腦及週邊設備業,19.67348315870368,31.12084323802581,-9.0535587151305,0.8218768373424679,0.0,0.01757528616487969,0.0,92.21,55.38,6.42,1.6039823008849556,0.0,45.0
6239,2019,力成,半導體業,-2.586689460151655,-6.130653905910739,14.514068545270645,0.4895005324782373,0.0,0.4938653246794251,0.0,212.42,48.76,10.91,1.7419354838709677,0.04504504504504504,75.0
6243,2019,迅杰,半導體業,42.44650045907197,29.09812455994368,13.676636311844453,0.6499474079639369,0.0,0.21073103763871415,0.0,231.52,42.12,0.0,2.607655502392345,0.0,62.5
6251,2019,定穎,電子零組件業,2.538474072399093,4.167465460438806,-7.93220375610395,0.4717144255101522,0.0,0.4526937012089596,0.0,91.91,71.08,8.38,1.2384473197781887,0.0,47.5
6257,2019,矽格,半導體業,5.139812633349318,27.13153947318664,23.708772075461408,0.6890584438068696,0.0,0.7297071069099097,0.0,194.46,45.37,12.11,1.8018018018018018,0.022000000000000002,82.5
6269,2019,台郡,電子零組件業,-1.1554271237132154,45.25635663819341,14.845507069234204,0.6722794315507341,0.0,0.6845592965299359,0.0,319.06,36.36,13.41,1.7716535433070866,0.012345679012345678,72.5
6271,2019,同欣電,半導體業,-0.8472603070949207,62.30038552309474,36.99582836181041,0.8045053598832699,0.0,0.8216251534471153,0.0,368.4,18.08,32.07,1.8642900198053907,0.011249533071593534,67.5
6277,2019,宏正,電腦及週邊設備業,5.656321790885357,15.042206411337702,-4.231032966473988,0.5324290828461464,0.0,1.0969304640890472,0.0,214.0,35.0,6.1,2.171001802729848,0.06287069988137604,75.0
6278,2019,台表科,光電業,-4.191548001837391,33.31888800806746,9.23165347420604,0.6555065862924265,0.0,0.7002890959284871,0.0,142.56,61.58,17.65,2.827213336337013,0.022310756972111552,67.5
6281,2019,全國電,電子通路業,10.426220683556172,19.438812683498767,11.12988674668492,0.5694971148701902,0.0,0.6858663927342692,0.0,139.68,67.94,12.91,2.8387348691917222,0.055020632737276476,75.0
6282,2019,康舒,電子零組件業,-3.065410344123132,19.862661670835458,1.944260465354898,0.629883133251391,0.0,0.8862533567922957,0.0,156.43,55.92,10.32,1.473145780051151,0.03819444444444445,72.5
6283,2019,淳安,其他電子業,11.685617738011596,134.39863577088977,36.39513148322737,0.4678524491853062,0.0,210.24615384615385,0.0,534.34,15.51,0.0,3.053822152886115,0.0,72.5
6285,2019,啟碁,通信網路業,4.518547972976305,8.934737106404786,0.6573774868860783,0.5893320384712508,0.0,0.8813286856674185,0.0,152.1,53.06,21.56,1.8547404338289055,0.0328515111695138,72.5
6288,2019,聯嘉,汽車工業,-16.955655057046407,-9.258671453433008,-12.205612799367705,0.7885939036381515,0.0,2.097560409461247,0.0,177.04,52.52,34.26,2.321557317952416,0.023291925465838508,42.5
6289,2019,華上,光電業,22.661652311051803,79.91103202846975,-31.815040027997725,0.5258290886037207,0.0,0.6706380516543053,0.0,50.78,94.88,0.0,28.636363636363637,0.0,35.0
6405,2019,悅城,光電業,-5.915406334740432,-1.6309589921959489,-26.03706736186807,0.8034804510847788,0.0,1.0408908360715587,0.0,907.49,26.71,11.49,0.7098976109215017,0.004807692307692308,45.0
6409,2019,旭隼,其他電子業,3.925111271183827,16.32124581609769,5.536184692134168,0.5323857045046758,0.0,0.5620846762379139,0.0,143.57,52.81,49.5,23.23049001814882,0.017343749999999998,55.0
6412,2019,群電,電子零組件業,-3.7977671010885663,15.600267404208743,1.306114224382562,0.7019735990520506,0.0,0.87003044215083,0.0,130.89,61.8,14.37,3.167619885613726,0.044444444444444446,70.0
6414,2019,樺漢,電腦及週邊設備業,22.520002774742725,-4.936526655683268,2.251895732713196,0.5035040098999051,0.0,0.6598098793792817,0.0,133.56,68.63,21.95,2.799207673060884,0.0148975791433892,65.0
6415,2019,矽力-KY,半導體業,6.711465420092658,23.294142772135864,29.304510826486453,0.5776059353075336,0.0,0.6037125549372739,0.0,720.28,8.62,82.74,14.239106392391063,0.002912621359223301,60.0
6416,2019,瑞祺電通,通信網路業,28.97347382877929,-3.46171879069929,23.332757945708227,0.5322185753570479,0.0,0.512988012993385,0.0,267.78,34.07,23.92,2.9576436222005844,0.024691358024691357,65.0
6431,2019,光麗-KY,光電業,28.846861432040622,-56.284330370518326,-62.76212153789502,-3.16728624535316,0.0,1.0162694695944774,0.0,217.36,36.64,0.0,4.36217008797654,0.0,40.0
6438,2019,迅得,其他電子業,-10.06092055881348,38.47733105218135,14.356714952413192,0.5340171673111966,0.0,0.5582192655722293,0.0,207.98,53.72,21.07,2.5235633931286103,0.018072289156626505,60.0
6442,2019,光聖,通信網路業,-0.055986481809483,34.748298199385154,-0.2872337529154453,0.7914965624149479,0.0,-1.5102848594402545,0.0,239.05,34.6,0.0,1.1087624903920061,0.04714038128249567,67.5
6443,2019,元晶,光電業,-1.4799729521273786,-1.4588897959615017,5.678170882606031,1.5037846587006345,0.0,-0.30958026132220506,0.0,44.71,58.86,0.0,4.037227214377407,0.0,35.0
6449,2019,鈺邦,電子零組件業,12.009744328277256,21.981312218346616,19.06212225533629,0.8725983241432314,0.0,1.198332897541341,0.0,150.66,46.22,18.67,2.2084367245657566,0.018726591760299626,80.0
6451,2018,訊芯-KY,半導體業,-12.559629106478562,-7.147581687374709,-15.58404777604249,0.8663830693868413,0.0,1.2241525653296734,0.0,241.73,47.41,20.46,2.3822663723325976,0.01752895752895753,52.5
6456,2019,GIS-KY,光電業,35.56791651127619,53.26454467207359,6.164821618381556,0.4913553798744943,0.0,0.06830233031768573,0.0,132.42,65.99,10.77,1.4519170333123823,0.030303030303030304,82.5
6464,2019,台數科,其他,-0.0910527377457023,-10.61708900418578,40.26063233473953,0.4971261109141709,0.0,0.48427462079786676,0.0,124.24,67.07,12.92,1.9758507135016468,0.037037037037037035,67.5
6477,2019,安集,光電業,-54.69391653137236,-57.77617749152433,33.1875715395307,1.194495713626539,0.0,1.4189050318922751,0.0,192.19,57.85,23.18,2.8075117370892015,0.016722408026755852,40.0
6491,2019,晶碩,生技醫療業,-14.246900874771953,24.34231946343687,18.57690887365717,0.7108621623345688,0.0,0.8360483009576913,0.0,167.2,23.65,27.63,3.9204545454545454,0.010351966873706004,62.5
6504,2019,南六,其他,-19.70793343104345,28.23255805173452,43.14426113772026,0.8309722565003412,0.0,0.9058641070253293,0.0,124.14,67.44,10.84,3.3973128598848366,0.025423728813559324,72.5
6505,2019,台塑化,油電燃氣業,20.473944036542765,-23.24486444491356,-35.715479888374176,-0.9372935332169808,0.0,-0.8415365560639403,0.0,616.1,16.09,203.11,3.1162632117286058,0.03172866520787746,42.5
6515,2019,穎崴,半導體業,-16.892053786216085,-3.5471563796536265,2.5878405129848585,0.5961749889968122,0.0,0.5731876062386305,0.0,229.43,32.35,23.27,8.21119879744457,0.02745995423340961,60.0
6525,2019,捷敏-KY,半導體業,1.4715738640520963,12.404965617411433,8.289448645458213,0.6341439445211894,0.0,0.6752188257980927,0.0,284.44,23.3,13.75,2.4717912552891397,0.049928673323823114,82.5
6531,2019,愛普,半導體業,28.693141109110503,31.34154212010517,2.7187170105999914,0.39767288184026284,0.0,1.4370628409038821,0.0,300.83,31.93,190.76,20.07073386383731,0.0014684287812041115,45.0
6533,2019,晶心科,半導體業,69.35432230522946,228.0140561211307,17.411503664739488,0.5023217015203167,0.0,0.534777991019024,0.0,970.38,15.51,0.0,15.787385957953193,0.0008545778894472362,55.0
6541,2019,泰福-KY,生技醫療業,,,,inf,0.0,0.38697633125045616,0.0,963.21,15.17,0.0,6.666666666666666,0.0,37.5
6552,2019,易華電,半導體業,1.0827075147958425,6.309628420788351,-12.273217650402447,0.6652174382100051,0.0,0.7056106390521104,0.0,151.71,40.68,26.9,2.663702506063056,0.030349013657056143,52.5
6558,2019,興能高,其他電子業,-6.563447676810777,29.16186838187793,-10.670653920212406,1.0146038197254894,0.0,6.206896551724138,0.0,312.54,43.43,100.44,2.9350649350649354,0.022123893805309734,52.5
6573,2019,虹揚-KY,半導體業,7.259012190345056,9.029428443876013,-8.998452042139732,0.3621805176016717,0.0,0.4189977883355176,0.0,138.06,57.18,0.0,0.9525258673158856,0.0,50.0
6579,2019,研揚,電腦及週邊設備業,17.028223744312196,-0.474698248783516,-4.069283290883127,0.4528801022014335,0.0,0.42401565915971173,0.0,389.68,14.07,22.96,1.3461909353905497,0.04584527220630373,65.0
6581,2019,鋼聯,其他,36.72047667795364,51.88373340798283,-1.7248429606573208,1.0683812272625013,0.0,1.7466283042618236,0.0,323.64,24.23,37.57,2.329088471849866,0.03741007194244605,62.5
6582,2019,申豐,橡膠工業,13.689097646973051,214.9849578820698,61.05448056876935,0.952288046580811,0.0,1.074979980025014,0.0,326.68,13.77,14.16,3.7331215250198566,0.031914893617021274,80.0
6591,2019,動力-KY,電腦及週邊設備業,-11.637524400590952,32.416043531995484,33.19412700073936,0.7456883035434305,0.0,0.9222044270210834,0.0,281.9,41.96,15.8,1.5367030734061469,0.024793388429752067,70.0
6592,2019,和潤企業,其他,7.6626263896945375,14.892719582612385,6.878174928662602,0.5531126679396912,0.0,0.5944617661417004,0.0,116.27,83.43,17.21,1.9920516641828119,0.03865336658354115,70.0
6598,2019,ABC-KY,生技醫療業,31.99957798116741,840.6954887218045,185.37684077916376,2.072913663302899,0.0,0.1803690094597763,0.0,481.49,26.2,0.0,3.9876828329484217,0.0,62.5
6605,2019,帝寶,汽車工業,-3.290508216373204,-14.144245719893044,-9.063772903200654,0.5843690715987893,0.0,0.6617393968224714,0.0,125.83,58.76,23.01,0.7599132984827234,0.025167785234899327,47.5
6625,2019,必應,其他,160.244461420932,-32.762040731737,-34.95681578936673,-1.0450333880172833,0.0,-0.13375648145921992,0.0,171.16,46.21,0.0,2.15962441314554,0.0036231884057971015,45.0
6641,2019,基士德-KY,其他,-5.251114398938169,2.5957367895078454,-7.29785532599316,0.6277274581803345,0.0,0.701078450290517,0.0,271.66,33.54,11.1,1.8362640530412224,0.07064364207221349,70.0
6655,2019,科定,其他,0.6119016189345141,-20.726251930595947,-18.91086113992092,0.7422488424824205,0.0,1.190667533337273,0.0,232.32,56.22,14.44,1.5207877461706785,0.012332990750256937,52.5
6666,2019,羅麗芬-KY,生技醫療業,50.17323496878114,-21.71362397300749,-41.56250108079505,0.6518828408012625,0.0,-0.5429611498148497,0.0,499.92,15.82,22.86,2.606824469720258,0.08254716981132076,55.0
6668,2019,中揚光,光電業,15.22130865873794,-26.310316362739737,20.942573639460285,0.512256477799764,0.0,0.7755043537463719,0.0,152.18,48.3,53.24,2.1735932328061787,0.0,55.0
6669,2019,緯穎,電腦及週邊設備業,-11.143267503409518,-16.27674920357429,14.265567027293075,0.60023127063762,0.0,0.6316305581925394,0.0,168.58,58.01,18.68,6.677316293929712,0.02751054552631579,52.5
6670,2019,復盛應用,其他,13.755698357774484,2.0631257340440383,-17.03216656667317,0.49830555656865716,0.0,0.4497430482449485,0.0,180.67,43.8,16.17,3.756648936170213,0.0471976401179941,67.5
6671,2019,三能-KY,其他,2.627159930757829,6.688541548806311,1.3012496783409917,0.6023202983658964,0.0,0.7832614101813926,0.0,277.45,26.48,10.84,1.5414258188824663,0.075,85.0
6672,2019,騰輝電子-KY,電子零組件業,14.826902368302475,-2.293970475148653,-11.508674246316833,0.45884322006930445,0.0,0.5047803730809122,0.0,198.19,44.11,14.45,2.5557620817843865,0.06060606060606061,55.0
6674,2019,鋐寶科技,通信網路業,30.6329965700614,59.82711009725057,-4.508459806122528,0.8319656780959515,0.0,-1.7025945945945946,0.0,265.16,35.24,89.39,1.202118989405053,0.0033898305084745766,52.5
6698,2019,旭暉應材,其他電子業,40.15229736706247,101.2836256632452,-27.340150907611527,1.495047009301036,0.0,-0.6038512179065174,0.0,389.19,19.4,4110.0,2.247129579004921,0.038929440389294405,50.0
6706,2019,惠特,光電業,22.46256899454533,17.44349672061432,-15.09478071199598,0.43754899101771016,0.0,0.6695945720110967,0.0,230.31,42.83,50.15,4.902548725637181,0.0061162079510703364,45.0
