公司代號,年度,公司簡稱,產業類別,今年ROA,去年ROA,營業現金流,稅後淨利,今年非流動負債,去年非流動負債,今年流動比率,去年流動比率,今年毛利率,去年毛利率,今年資產周轉率,去年資產周轉率,皮氏分數
5703,2019,亞都,觀光事業,-1.1,-3.75,16675935.64,-98630.0,900697.0,330456.0,97.28,141.34,0.25,0.382,0.46,0.57,3
5704,2019,老爺知,觀光事業,5.73,3.57,8917756.680000002,54494.0,11787.0,11704.0,182.01,158.16,0.392,0.561,0.59,0.58,6
5820,2019,日盛金,金融業,1.16,1.23,0.0,3412413.0,0.0,0.0,164.0,177.0,0.0,0.0,0.03,0.03,1
5864,2019,致和證,金融業,2.82,9.04,0.0,353871.0,85922.0,57068.0,263.49,316.95,0.0,0.0,0.0,0.0,1
5878,2019,台名,金融業,9.27,10.43,6442626.899999999,80385.0,72246.0,40971.0,211.85,262.54,0.233,0.396,1.19,1.16,4
5902,2019,德記,貿易百貨,5.41,3.11,17676269.94,63244.0,27746.0,3514.0,177.61,155.21,0.147,0.234,1.71,1.56,6
5903,2019,全家,貿易百貨,4.63,5.57,951144297.62,2437110.0,21686146.0,2720671.0,61.52,75.92,0.363,0.575,1.73,2.33,3
5904,2019,寶雅,貿易百貨,14.03,21.41,339403366.89000005,2712123.0,10392142.0,960028.0,116.14,147.98,0.427,0.658,1.12,1.75,3
5905,2019,南仁湖,貿易百貨,2.03,2.35,14373433.700000001,127441.0,175294.0,255598.0,197.61,216.26,0.735,1.235,0.35,0.35,4
6015,2019,宏遠證,金融業,1.22,-3.82,24729267.09,254548.0,93361.0,8288.0,136.2,135.53,0.0,0.0,0.0,0.03,5
6016,2019,康和證,金融業,1.24,-1.01,0.0,278786.0,438286.0,390144.0,118.86,131.08,0.0,0.0,0.09,0.05,3
6020,2019,大展證,金融業,2.15,0.04,0.0,106458.0,11323.0,8962.0,256.17,455.45,0.0,0.0,0.04,0.02,3
6021,2019,大慶證,金融業,0.36,2.46,0.0,24281.0,61726.0,52340.0,246.33,314.31,0.0,0.0,0.0,0.0,1
6023,2019,元大期貨,金融業,1.54,1.53,104521697.60000001,1748592.0,101691.0,83202.0,109.06,108.35,0.0,0.0,0.0,0.0,5
6026,2019,福邦證,金融業,9.86,1.13,3637983.51,401558.0,5426.0,64.0,237.52,276.62,0.0,0.0,0.0,0.0,4
6101,2019,寬魚國際,文化創意業,0.38,1.97,2137265.04,32244.0,8409.0,102195.0,706.02,109.57,0.34,0.694,0.19,0.3,5
6103,2019,合邦,半導體業,4.17,4.54,16369341.84,17052.0,2111.0,656.0,122.94,115.41,0.035,0.054,2.71,2.84,4
6104,2019,創惟,半導體業,8.27,9.31,27229813.200000003,260125.0,46417.0,228715.0,166.53,172.98,0.492,0.843,0.81,0.71,5
6109,2019,亞元,通信網路業,1.67,0.4,8934250.9,16736.0,28189.0,2087.0,239.08,230.09,0.213,0.304,1.04,0.95,6
6111,2019,大宇資,文化創意業,28.29,8.79,1581024.6199999999,840616.0,92527.0,185834.0,122.62,146.74,0.856,1.871,0.49,0.87,5
6113,2019,亞矽,電子通路業,-4.12,-4.86,2985950.1,-44609.0,149263.0,40282.0,272.35,503.15,0.056,0.101,1.77,1.95,3
6114,2019,久威,電子零組件業,8.61,15.7,44071777.33,321085.0,123560.0,136741.0,205.8,184.09,0.203,0.367,0.98,1.2,5
6118,2019,建達,電子通路業,-0.81,-0.94,0.0,-80464.0,16804.0,12819.0,152.64,152.63,0.041,0.075,3.01,2.96,4
6121,2019,新普,電腦及週邊設備業,7.93,7.16,902221698.5600001,4906905.0,1673677.0,892944.0,169.88,156.14,0.099,0.155,1.5,1.38,6
6122,2019,擎邦,電機機械,8.26,0.69,16864333.34,392565.0,32323.0,24084.0,204.2,190.45,0.043,0.003,0.93,1.0,6
6123,2019,上奇,電腦及週邊設備業,10.85,10.99,49599064.2,289004.0,48239.0,3140.0,158.31,171.43,0.148,0.256,2.18,2.33,3
6124,2019,業強,電子零組件業,6.58,3.66,10063607.33,391428.0,102872.0,1224.0,261.64,696.79,0.276,0.254,0.58,0.63,5
6125,2019,廣運,光電業,9.87,-11.57,-11669344.17,3063666.0,1399625.0,2317489.0,174.38,150.96,0.099,-0.112,0.41,0.43,5
6126,2019,信音,電子零組件業,5.17,1.96,56414679.00000001,239756.0,405287.0,263897.0,173.73,160.13,0.244,0.377,0.98,0.93,6
6127,2019,九豪,電子零組件業,-4.82,-0.34,0.0,-348434.0,996930.0,631407.0,122.3,120.7,-0.016,0.663,0.25,0.35,2
6129,2019,普誠,半導體業,-1.1,-3.64,0.0,-54949.0,167226.0,236769.0,723.73,664.37,0.367,0.508,0.47,0.38,5
6130,2019,星寶國際,生技醫療業,-2.16,-5.07,-1122105.6,-26829.0,192998.0,130933.0,244.38,622.42,0.293,0.321,0.13,0.13,1
6134,2019,萬旭,電子零組件業,0.04,-1.46,5749930.65,-37117.0,124244.0,82256.0,177.39,172.47,0.148,0.357,0.91,0.96,5
6138,2019,茂達,半導體業,12.38,16.11,22953235.75,666694.0,182350.0,34852.0,284.92,264.96,0.306,0.569,1.23,1.37,4
6140,2019,訊達電腦,資訊服務業,0.68,0.65,9619684.26,-21564.0,20726.0,23160.0,155.03,160.45,0.087,0.153,1.9,1.72,6
6143,2019,振曜,通信網路業,3.9,4.06,96255551.83999999,329260.0,118913.0,55442.0,152.08,129.56,0.161,0.241,0.83,0.65,5
6144,2019,得利影,文化創意業,-16.89,-5.5,6750211.8,-145330.0,8886.0,18161.0,436.06,457.96,0.324,0.726,0.58,0.85,3
6146,2019,耕興,其他電子業,14.45,15.24,90855899.19999999,969912.0,92520.0,89083.0,299.27,294.05,0.445,0.758,0.63,0.64,4
6147,2019,頎邦,半導體業,10.37,12.23,853503252.56,6133080.0,4344147.0,3448008.0,209.7,158.49,0.328,0.393,0.51,0.49,5
6148,2019,驊宏資,資訊服務業,2.28,3.54,6169895.76,22866.0,124211.0,125265.0,197.19,135.86,0.118,0.267,0.56,0.48,6
6150,2019,撼訊,電腦及週邊設備業,-4.44,10.23,-1300127.4600000002,-127848.0,19902.0,11107.0,109.91,128.55,0.038,0.523,1.94,3.02,0
6151,2019,晉倫,其他電子業,5.01,4.91,57183845.22,82088.0,92849.0,90181.0,204.84,150.2,0.145,0.316,1.07,1.06,6
6154,2019,順發,電子通路業,1.94,3.35,14301607.32,64844.0,264612.0,11679.0,257.32,298.43,0.153,0.266,2.11,2.35,3
6156,2019,松上,電子零組件業,2.3,4.9,59228640.769999996,69048.0,356268.0,67285.0,165.45,168.17,0.147,0.285,1.1,1.22,3
6158,2019,禾昌,電子零組件業,1.44,11.35,16711719.659999998,71542.0,231997.0,162747.0,116.12,295.77,0.301,0.565,0.59,0.51,4
6160,2019,欣技,電腦及週邊設備業,-0.65,4.54,10193871.6,-25584.0,52344.0,32921.0,307.02,264.98,0.408,0.726,1.03,1.24,3
6161,2019,捷波,電腦及週邊設備業,10.07,10.57,22400679.599999998,225189.0,39755.0,35562.0,322.63,280.23,0.258,0.371,1.02,0.85,5
6163,2019,華電網,通信網路業,2.35,3.08,0.0,-99964.0,175004.0,137380.0,159.03,161.35,0.229,0.394,1.14,1.19,2
6167,2019,久正,光電業,8.11,9.68,4070159.61,215682.0,151902.0,213295.0,304.29,264.62,0.168,0.292,1.03,1.05,5
6169,2019,昱泉,文化創意業,-5.86,-19.26,-8244815.04,-115312.0,12257.0,7756.0,116.35,124.34,0.433,0.827,0.37,1.43,1
6170,2019,統振,通信網路業,4.54,-0.21,1109537.95,127409.0,152717.0,120522.0,151.11,175.53,0.15,0.199,1.23,1.26,4
6171,2019,亞銳士,建材營造,0.17,1.72,-50148345.0,42436.0,0.0,0.0,182.0,319.0,0.229,0.501,0.07,0.18,1
6173,2019,信昌電,電子零組件業,12.01,27.13,96288561.6,1328866.0,560337.0,68664.0,227.88,191.59,0.314,0.762,0.68,1.05,4
6174,2019,安碁,電子零組件業,0.04,7.52,8091485.52,1473.0,7493.0,566.0,571.68,706.39,0.248,0.669,0.7,0.77,3
6175,2019,立敦,電子零組件業,4.24,8.99,30950391.43,251906.0,711355.0,545444.0,164.81,149.74,0.17,0.417,0.63,0.81,4
6179,2019,亞通,其他,2.79,3.37,0.0,57708.0,235300.0,2617.0,171.74,196.13,0.111,0.213,0.67,0.79,1
6180,2019,橘子,文化創意業,9.22,18.68,87627719.7,1322752.0,356413.0,877251.0,125.64,139.96,0.417,0.828,1.01,1.56,4
6182,2019,合晶,半導體業,6.79,13.33,225025491.02,2465429.0,5298085.0,3438563.0,239.9,284.16,0.396,0.652,0.37,0.52,3
6185,2019,幃翔,電子零組件業,1.98,3.71,23366588.32,68065.0,437988.0,408789.0,631.99,800.07,0.295,0.707,0.33,0.4,3
6186,2019,新潤,建材營造,5.66,-0.1,-167394906.06,-54511.0,2110157.0,1000000.0,150.1,156.84,0.204,0.324,0.36,0.25,3
6187,2019,萬潤,其他電子業,3.58,12.44,28182526.400000002,181700.0,84777.0,52063.0,376.31,312.61,0.462,1.325,0.44,0.76,4
6188,2019,廣明,電腦及週邊設備業,3.87,2.42,73987828.74,904434.0,398573.0,310484.0,258.44,187.62,0.207,0.173,0.66,0.39,7
6190,2019,萬泰科,通信網路業,4.85,6.45,15406007.530000001,386998.0,249344.0,221537.0,132.65,141.67,0.163,0.25,1.18,1.22,3
6194,2019,育富,電子零組件業,5.61,2.87,20199257.18,170726.0,52653.0,29106.0,548.9,735.5,0.153,0.104,0.71,0.58,6
6195,2019,詩肯,貿易百貨,5.9,10.88,52901028.96,114008.0,776465.0,53324.0,94.99,155.6,0.544,0.991,0.74,1.09,3
6198,2019,凌泰,半導體業,-20.82,13.66,-1425637.4200000002,-25486.0,2713.0,796.0,495.97,1151.62,0.706,4.113,0.2,0.8,0
6199,2019,天品,其他,0.62,1.64,-733090.47,-20594.0,15782.0,14911.0,1119.55,1330.68,0.789,3.277,0.07,0.11,1
6203,2019,海韻電,電子零組件業,12.15,13.24,60057424.2,464511.0,137058.0,72646.0,309.01,350.88,0.311,0.567,0.91,1.0,3
6204,2019,艾華,電子零組件業,3.17,4.15,6631139.1,35235.0,95482.0,95135.0,743.79,826.66,0.207,0.511,0.5,0.55,3
6207,2019,雷科,電子零組件業,3.5,9.6,40737268.0,142628.0,504775.0,188880.0,147.41,158.48,0.271,0.946,0.29,0.6,3
6208,2019,日揚,電子零組件業,8.91,8.35,56334402.18,411933.0,209777.0,183653.0,191.92,216.31,0.327,0.492,0.78,0.84,4
6210,2019,慶生,電子零組件業,14.0,8.57,16867957.81,187665.0,68463.0,61907.0,344.37,499.97,0.354,0.452,0.81,0.7,5
6212,2019,理銘,建材營造,0.48,22.15,-260278339.05,-62379.0,1414.0,1036.0,147.74,414.82,0.156,12.015,0.14,1.09,1
6217,2019,中探針,電子零組件業,3.35,2.55,5670775.44,146408.0,162583.0,95720.0,232.0,313.82,0.334,0.474,1.01,0.85,5
6218,2019,豪勉,通信網路業,5.59,6.57,8642912.379999999,163483.0,20628.0,10203.0,244.24,182.4,0.378,0.625,0.75,0.76,4
6219,2019,富旺,建材營造,2.56,2.04,81057778.19999999,142751.0,1301988.0,706228.0,149.14,137.89,0.255,0.388,0.21,30.03,5
6220,2019,岳豐,電子零組件業,3.27,5.47,60402245.849999994,275158.0,1542967.0,2006194.0,128.28,173.98,0.231,0.398,1.39,1.47,4
6221,2019,晉泰,資訊服務業,7.24,6.29,54680677.2,271896.0,163692.0,171084.0,143.49,143.95,0.215,0.312,1.32,1.33,5
6222,2019,上揚,光電業,4.11,16.84,-1516129.44,21549.0,5138.0,7874.0,120.55,111.44,0.115,0.125,1.47,1.26,4
6223,2019,旺矽,半導體業,5.48,4.48,67190826.5,508370.0,1152706.0,1014240.0,181.98,159.83,0.39,0.628,0.67,0.68,5
6227,2019,茂綸,電子通路業,3.22,5.37,123328016.28000002,213216.0,73176.0,83247.0,162.02,148.01,0.078,0.145,1.8,2.0,5
6228,2019,全譜,電腦及週邊設備業,-6.77,-6.44,-2196528.7199999997,-32623.0,104405.0,106900.0,101.98,100.41,0.379,0.565,15.69,0.18,3
6229,2019,研通,半導體業,2.81,3.61,2076027.68,15584.0,49607.0,38434.0,199.31,211.38,0.167,0.256,1.87,1.92,3
6231,2019,系微,資訊服務業,8.84,7.42,20926656.939999998,107972.0,96683.0,31119.0,280.42,323.93,0.837,1.229,0.94,0.95,4
6233,2019,旺玖,半導體業,0.4,-2.92,683328.9500000001,1632.0,43283.0,7171.0,816.99,805.04,0.482,0.801,0.37,0.37,5
6234,2019,高僑,光電業,5.62,2.89,21439166.04,252378.0,51023.0,28909.0,244.19,232.23,0.165,0.125,0.44,0.28,7
6236,2019,康呈,其他,-13.16,-27.36,-1065151.0,-60008.0,2576.0,15758.0,841.46,113.32,0.793,1.475,0.67,0.41,4
6237,2019,驊訊,半導體業,-2.93,-1.52,-2892970.92,-57970.0,24511.0,30650.0,552.98,533.21,0.535,1.223,0.25,0.29,2
6240,2019,松崗,資訊服務業,-5.23,3.57,16609871.34,-4290.0,309300.0,84617.0,80.44,49.47,0.37,0.666,0.03,0.04,3
6241,2019,易通展,通信網路業,0.31,-13.79,1300311.3199999998,19880.0,9701.0,2.0,312.46,396.2,0.262,0.128,0.96,0.64,6
6242,2019,立康,生技醫療業,11.75,12.85,9255293.34,105139.0,41050.0,49309.0,237.36,221.82,0.685,1.199,0.78,0.82,5
6244,2019,茂迪,光電業,-9.75,-28.6,-70153858.25999999,-1567674.0,2718631.0,4233371.0,165.09,152.98,-0.036,-0.728,0.42,0.61,4
6245,2019,立端,通信網路業,9.38,8.58,65039803.6,749860.0,267966.0,225052.0,197.0,176.36,0.279,0.42,1.28,1.33,5
6246,2019,臺龍,光電業,-6.42,3.16,5929294.4,-92039.0,8903.0,3224.0,134.43,149.97,0.11,0.462,0.97,1.13,2
6248,2019,沛波,鋼鐵工業,8.28,0.03,-12143512.4,138406.0,359720.0,25028.0,244.82,150.33,0.062,0.031,2.73,2.92,4
6259,2019,百徽,電子零組件業,30.1,-8.05,911040.3400000001,138571.0,4783.0,0.0,424.02,151.04,0.222,0.397,0.81,1.02,5
6261,2019,久元,半導體業,5.92,5.91,128951413.96,439532.0,202968.0,155089.0,440.95,314.63,0.231,0.498,0.44,0.45,5
6263,2019,普萊德,通信網路業,19.35,19.29,35075691.4,438802.0,24207.0,6597.0,564.55,558.87,0.408,0.658,0.83,0.88,5
6264,2019,富裔,建材營造,-1.34,1.37,15185254.14,-173998.0,902759.0,1044126.0,151.79,273.37,0.261,5.647,0.08,2.13,3
6265,2019,方土昶,電子通路業,2.13,-8.69,35302731.12,186173.0,6611.0,2885.0,1130.41,591.59,0.064,0.082,0.6,1.05,5
6266,2019,泰詠,電子零組件業,7.1,10.95,27553629.92,231853.0,58409.0,56745.0,216.58,212.42,0.132,0.236,1.23,1.33,4
6270,2019,倍微,電子通路業,4.12,4.19,-4008450.5,113202.0,32444.0,25850.0,318.35,364.31,0.1,0.155,1.88,1.91,1
6274,2019,台燿,電子零組件業,10.67,13.29,200965466.75,2624809.0,1584736.0,2361022.0,211.08,238.21,0.24,0.4,1.04,1.26,4
6275,2019,元山,其他電子業,2.66,-1.06,22928685.419999998,82342.0,439426.0,344816.0,153.8,150.37,0.174,0.275,1.25,1.21,6
6276,2019,安鈦克,電腦及週邊設備業,4.53,0.48,7129895.350000001,31606.0,4815.0,0.0,189.4,217.27,0.204,0.214,2.07,1.84,5
6279,2019,胡連,電子零組件業,7.12,8.76,104259345.12,529012.0,200999.0,210223.0,155.57,162.51,0.282,0.684,0.56,0.59,4
6284,2019,佳邦,電子零組件業,3.09,4.55,57780491.0,166893.0,475288.0,498032.0,295.1,279.46,0.217,0.353,0.63,0.62,6
6287,2019,元隆,半導體業,-18.43,0.41,-8535796.55,-377285.0,120154.0,390038.0,82.09,109.7,-0.128,0.044,0.72,0.9,1
6290,2019,良維,電子零組件業,14.22,2.79,126790526.10000001,1231005.0,168337.0,67407.0,210.61,174.04,0.198,0.166,1.09,1.19,6
6291,2019,沛亨,半導體業,-24.01,-27.05,-1047626.4600000001,-49460.0,5.0,65.0,365.0,138.84,0.214,0.351,1.01,0.9,4
6292,2019,迅德,電子零組件業,12.58,5.79,21387159.0,381380.0,90110.0,89663.0,235.25,219.54,0.336,0.645,7.01,0.84,6
6294,2019,智基,文化創意業,16.95,18.56,31191895.799999997,318940.0,71885.0,0.0,136.36,147.4,0.472,0.717,0.69,0.75,3
6411,2019,晶焱,半導體業,14.38,17.85,70996356.53,717064.0,24514.0,8044.0,330.45,296.36,0.427,0.778,0.82,0.95,4
6417,2019,韋僑,通信網路業,6.39,3.79,13654397.459999999,108327.0,256507.0,250671.0,313.53,311.7,0.264,0.365,0.82,0.76,6
6418,2019,詠昇,電子零組件業,0.99,6.67,7699760.64,-2713.0,33743.0,36316.0,292.49,263.81,0.16,0.289,1.23,1.28,5
6419,2019,京晨科,光電業,-13.05,-24.65,980272.4400000001,-81044.0,27382.0,999.0,270.0,433.68,0.624,1.287,0.53,0.58,3
6425,2019,易發,電機機械,-5.64,7.41,-9371803.74,-11982.0,29055.0,129808.0,145.87,156.81,0.273,0.508,0.64,0.82,1
6426,2019,統新,通信網路業,7.55,1.39,17071178.7,141132.0,16488.0,147591.0,406.67,668.08,0.51,0.444,0.48,0.46,7
6432,2019,今展科,電子零組件業,5.74,7.44,14404266.079999998,84431.0,188997.0,49887.0,295.89,207.98,0.293,0.485,0.96,1.07,4
6435,2019,大中,半導體業,14.07,25.5,11302.44,381401.0,11653.0,8756.0,229.56,239.21,0.205,0.402,1.49,1.99,2
6441,2019,廣錠,電腦及週邊設備業,0.39,6.16,-2420597.71,13852.0,177002.0,1500.0,114.97,620.59,0.218,0.493,0.56,1.08,1
6446,2019,藥華藥,生技醫療業,-29.04,-32.08,-94502147.82,-1513729.0,367656.0,87879.0,570.02,922.71,0.979,-0.008,0.11,0.01,3
6457,2019,紘康,半導體業,8.16,7.36,12358417.57,70082.0,18695.0,10412.0,521.86,535.47,0.403,0.664,1.09,0.99,5
6461,2019,益得,生技醫療業,-11.57,-9.31,0.0,-441368.0,829632.0,772506.0,174.03,91.78,-7.756,0.883,0.01,0.01,2
6462,2019,神盾,半導體業,17.85,17.1,147361977.28,1129144.0,70279.0,1038.0,181.77,195.81,0.406,0.548,1.5,1.49,5
6465,2019,威潤,通信網路業,0.62,0.55,0.0,13998.0,171912.0,176225.0,277.2,295.17,0.381,0.555,0.38,0.31,4
6469,2019,大樹,生技醫療業,4.45,5.66,22494430.61,187682.0,1907466.0,303883.0,128.1,198.23,0.235,0.309,1.89,2.55,3
6470,2019,宇智,通信網路業,8.44,9.51,26307894.14,116651.0,53325.0,32691.0,181.87,209.11,0.193,0.295,1.53,1.44,4
6472,2019,保瑞,生技醫療業,11.28,29.07,23178684.06,504923.0,1171827.0,533248.0,223.73,269.12,0.427,0.461,0.54,0.87,3
6482,2019,弘煜科,文化創意業,-4.96,-6.55,1135094.87,-1567.0,43696.0,31038.0,699.11,548.21,0.959,2.255,0.39,0.55,4
6485,2019,點序,半導體業,4.9,6.68,14743890.88,71949.0,4197.0,3699.0,312.09,277.44,0.483,0.708,0.8,0.94,4
6486,2019,互動,通信網路業,9.74,9.58,48057477.269999996,369396.0,621577.0,61790.0,232.3,156.3,0.423,0.612,0.79,0.83,5
6488,2019,環球晶,半導體業,14.96,17.14,1738966267.6200001,21983979.0,24601852.0,22243567.0,191.35,217.83,0.402,0.597,0.62,0.74,3
6492,2019,生華科,生技醫療業,-37.15,-26.17,-38450093.349999994,-681223.0,1813.0,0.0,2896.58,3392.58,0.26,0.738,0.01,0.0,1
6494,2019,九齊,半導體業,9.83,10.2,19509716.7,88446.0,33695.0,16059.0,447.62,413.76,0.357,0.612,1.24,1.28,4
6496,2019,科懋,生技醫療業,4.58,13.37,-16972754.64,95686.0,84182.0,10976.0,750.02,559.33,0.236,0.664,1.03,1.03,2
6499,2019,益安,生技醫療業,-12.56,12.03,0.0,-386162.0,97477.0,0.0,1140.81,998.13,0.373,2.894,0.18,0.38,2
6506,2019,雙邦,化學工業,5.38,5.26,19218440.34,196072.0,516426.0,243822.0,197.7,169.62,0.17,0.274,0.93,1.07,5
6508,2019,惠光,農業科技,7.67,6.28,45745444.980000004,419650.0,119005.0,113226.0,303.99,296.56,0.286,0.383,0.7,0.74,5
6509,2019,聚和,化學工業,4.32,3.7,47217827.88,300380.0,638386.0,848924.0,118.38,149.22,0.239,0.339,0.64,0.66,5
6510,2019,精測,半導體業,8.37,10.33,50705569.86000001,765496.0,22003.0,816.0,288.1,423.05,0.521,1.04,0.45,0.47,3
6512,2019,啟發電,其他電子業,-1.19,2.36,-487002.50000000006,-9072.0,652.0,575.0,703.5,502.55,0.194,0.467,53.56,69.06,1
6514,2019,芮特-KY,通信網路業,17.33,9.45,9458957.780000001,193498.0,22424.0,17132.0,261.05,303.96,0.253,0.306,0.85,0.75,5
6516,2019,勤崴國際,資訊服務業,0.41,8.41,2780595.0,3617.0,33895.0,4016.0,1508.62,466.13,0.425,0.678,0.32,0.71,4
6523,2019,達爾膚,生技醫療業,9.71,1.26,22355743.0,242832.0,35469.0,0.0,1447.98,911.18,0.666,0.927,0.51,0.49,6
6527,2019,明達醫,生技醫療業,12.05,11.96,9763038.04,117551.0,43640.0,0.0,523.29,344.44,0.384,0.309,0.86,1.04,6
6530,2019,創威,通信網路業,4.93,4.57,5096848.44,36703.0,1524.0,329.0,1111.66,837.35,0.33,0.599,0.5,0.54,5
6532,2019,瑞耘,半導體業,12.05,17.05,8601689.31,117182.0,5326.0,5400.0,433.7,421.41,0.34,0.69,0.66,0.73,5
6535,2019,順藥,生技醫療業,-17.72,-4.57,0.0,-291996.0,4268.0,0.0,352.12,791.15,0.458,3.275,0.13,0.06,2
6538,2019,倉和,電子零組件業,15.62,0.27,22370104.5,293712.0,167329.0,84323.0,332.0,321.0,0.43,0.341,0.81,0.53,7
6542,2019,隆中,文化創意業,-1.51,10.56,8574433.86,-125470.0,28460.0,0.0,227.19,390.93,0.315,1.127,1.4,1.14,3
6547,2019,高端疫苗,生技醫療業,-27.01,-21.67,0.0,-866721.0,682454.0,433550.0,227.77,561.58,1.0,0.0,0.0,0.0,2
6548,2019,長科*,半導體業,6.33,9.21,146614140.06,854638.0,2593864.0,1859213.0,219.4,209.98,0.163,0.341,0.91,1.03,4
6556,2019,勝品,光電業,3.57,2.02,7788863.8,93334.0,262240.0,335234.0,161.97,139.28,0.277,0.366,0.68,0.61,7
6560,2019,欣普羅,光電業,7.09,15.6,5625406.659999999,54735.0,17535.0,15810.0,568.02,582.03,0.352,0.663,0.81,1.07,3
6561,2019,是方,通信網路業,14.07,19.76,70791469.97999999,810537.0,1266740.0,54467.0,561.65,689.67,0.419,0.616,0.6,0.92,3
6568,2019,宏觀,半導體業,13.6,14.71,29242204.799999997,393544.0,8250.0,356.0,501.4,497.14,0.487,0.703,0.7,0.75,4
6569,2019,醫揚,生技醫療業,18.31,16.42,37646200.8,392129.0,70155.0,33876.0,269.01,465.0,0.369,0.461,1.15,1.22,4
6570,2019,維田,電腦及週邊設備業,11.6,8.13,6933676.4,133070.0,116983.0,118809.0,384.6,383.0,0.387,0.456,1.07,0.93,7
6574,2019,霈方,生技醫療業,10.87,13.21,11491413.64,103828.0,26616.0,258.0,393.23,412.31,0.845,1.361,1.3,1.2,4
6576,2019,逸達,生技醫療業,-59.69,-83.08,-44781966.0,-655007.0,49916.0,1318.0,869.96,255.37,0.938,0.194,0.09,0.04,4
6577,2019,勁豐,電腦及週邊設備業,13.84,12.88,50774181.36,313708.0,84745.0,27598.0,322.61,372.51,0.277,0.444,1.24,1.31,4
6578,2019,達邦蛋白,農業科技,2.52,3.15,3326112.7199999997,53835.0,74309.0,0.0,218.9,243.99,0.215,0.282,0.73,0.74,3
6588,2019,東典,通信網路業,8.33,5.4,11683557.700000001,61454.0,116612.0,119232.0,513.88,420.35,0.365,0.375,0.5,0.34,7
6589,2019,台康生技,生技醫療業,-26.47,-15.7,0.0,-1003261.0,1082589.0,601203.0,218.24,432.1,0.555,0.265,0.15,0.12,3
6590,2019,普鴻,資訊服務業,9.32,7.06,6090289.9399999995,38269.0,23034.0,32526.0,293.21,200.41,0.32,0.434,0.82,0.85,6
6593,2019,台灣銘板,資訊服務業,-1.3,6.78,1056922.01,-709.0,127972.0,140193.0,138.15,172.59,0.202,0.582,0.58,0.91,3
6594,2019,展匯科,半導體業,5.37,5.58,8770707.2,35302.0,1002.0,514.0,455.83,505.2,0.455,0.821,0.88,1.02,3
6596,2019,寬宏藝術,文化創意業,20.04,3.31,-4777890.74,370514.0,32205.0,3079.0,190.04,118.6,0.341,0.27,1.44,1.26,5
6603,2019,富強鑫,電機機械,0.17,2.59,-10713078.13,27764.0,1292639.0,1113083.0,162.12,183.09,0.254,0.499,0.61,0.69,1
6609,2019,瀧澤科,電機機械,3.56,7.55,11607373.44,264837.0,398504.0,279403.0,213.67,205.17,0.222,0.462,0.67,0.84,4
6612,2019,奈米醫材,生技醫療業,9.82,14.05,8877743.11,91642.0,45736.0,19809.0,493.9,1929.83,0.776,1.078,0.59,0.64,3
6613,2019,朋億,其他電子業,11.42,11.44,57110581.71,743867.0,276537.0,216408.0,227.59,225.15,0.234,0.415,1.01,0.99,5
6615,2019,慧智,生技醫療業,9.76,9.66,10083699.040000001,97126.0,96355.0,2717.0,328.0,473.72,0.39,0.542,0.77,0.94,4
6616,2019,特昇-KY,其他,13.5,7.98,13585635.510000002,134512.0,260159.0,39874.0,315.03,184.51,0.224,0.179,1.92,2.1,6
6624,2019,萬年清,其他,8.97,9.85,-10085535.180000002,80514.0,210000.0,133510.0,270.33,124.11,0.303,0.321,0.74,0.73,3
6629,2019,泰金-KY,其他,13.46,8.06,4217553.899999999,244215.0,54738.0,241225.0,150.74,176.01,0.248,0.281,0.91,0.92,5
6640,2019,均華,半導體業,5.63,5.94,18582375.82,127189.0,167522.0,161495.0,241.97,247.9,0.343,0.63,0.48,0.6,3
6642,2019,富致,電子零組件業,21.42,14.19,19495444.0,94614.0,21228.0,21297.0,548.53,509.96,0.428,0.498,1.21,0.81,7
6643,2019,M31,半導體業,24.15,32.16,35955789.78,366923.0,1993.0,183.0,893.72,366.48,1.0,1.477,0.68,0.87,4
6649,2019,台生材,生技醫療業,-12.6,-12.06,-6470788.100000001,-109369.0,71723.0,354.0,671.63,4913.06,0.886,0.087,0.03,0.0,2
6654,2019,天正國際,其他電子業,1.55,21.3,3970506.56,93022.0,65697.0,91249.0,217.34,242.29,0.344,1.436,0.24,0.99,4
6662,2019,樂斯科,生技醫療業,11.95,13.72,12829278.75,83340.0,12487.0,11381.0,708.21,577.08,0.331,0.443,0.75,0.76,4
6664,2019,群翊,電子零組件業,8.64,8.25,39925904.2,493458.0,164191.0,217293.0,173.33,162.15,0.359,0.557,0.48,0.51,6
6667,2019,信紘科,其他電子業,2.74,6.9,-14384823.4,34264.0,477250.0,456738.0,189.63,228.89,0.13,0.365,0.74,0.63,2
6679,2019,鈺太,半導體業,14.93,13.7,15565472.399999999,218188.0,8544.0,0.0,601.11,360.29,0.302,0.369,1.28,1.38,5
6680,2019,鑫創電子,電腦及週邊設備業,11.27,15.14,1995269.55,91410.0,44334.0,64028.0,525.95,350.78,0.342,0.319,0.8,0.96,6
6683,2019,雍智科技,半導體業,15.01,13.86,21389522.0,298454.0,313.0,901.0,430.85,430.91,0.525,0.657,0.6,0.61,5
6690,2019,安碁資訊,資訊服務業,9.69,12.92,11264431.5,100920.0,17618.0,8060.0,246.54,113.98,0.42,0.349,0.92,1.12,5
6697,2019,東捷資訊,資訊服務業,6.73,5.37,-2381339.2399999998,77202.0,195782.0,146308.0,276.59,127.66,0.126,0.135,1.3,1.29,4
